"REC_REF_KEY","MODEL_NUM_1","BRAND_NAME","AEC","TYPE_LABEL_EN","TYPE_LABEL_FR","EG_WEB_DEFROST_LABEL_EN","EG_WEB_DEFROST_LABEL_FR","EG_WEB_FREEZER_LOC_LABEL_EN","EG_WEB_FREEZER_LOC_LABEL_FR","TOTAL_VOL_LIT","TOTAL_VOL_CUB","SIZE_CATEGORY","EG_WEB_TTD_ICE_LABEL_EN","EG_WEB_TTD_ICE_LABEL_FR","FRESH_VOL_LIT","FRESH_VOL_CUB","FREEZER_VOL_LIT","FREEZER_VOL_CUB"
13201511,"ML24RA1S1**","Marvel",189,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",148.9,5.26,2,"No","Non",148.9,5.26,0,0
13201512,"ML24RA1S2**","Marvel",189,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",143.8,5.08,2,"No","Non",143.8,5.08,0,0
13201513,"ML24RFS***1","Marvel",378,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Side","Latéral",138.5,4.89,2,"No","Non",109.3,3.86,29.2,1.03
13201514,"ML24RFP***1","Marvel",417,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Side","Latéral",138.5,4.89,2,"No","Non",109.3,3.86,29.2,1.03
13201515,"ML24RIS***1","Marvel",374,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Side","Latéral",138.5,4.89,2,"No","Non",109.3,3.86,29.2,1.03
13201516,"ML24RIP***1","Marvel",391,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","Side","Latéral",138.5,4.89,2,"No","Non",109.3,3.86,29.2,1.03
13201517,"ML24BC2G***","Marvel",308,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",154.6,5.46,2,"No","Non",154.6,5.46,0,0
13201518,"MO24RAS1**1","Marvel",191,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",148.9,5.26,2,"No","Non",148.9,5.26,0,0
13201520,"MO24RDS***1","Marvel",208,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",140.2,4.95,2,"No","Non",140.2,4.95,0,0
13201521,"MO24BNS***1","Marvel",274,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",160.6,5.67,2,"No","Non",160.6,5.67,0,0
13201522,"MO24BSS***1","Marvel",274,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",160.6,5.67,2,"No","Non",160.6,5.67,0,0
13201523,"MO24BTS***1","Marvel",274,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",160.6,5.67,2,"No","Non",160.6,5.67,0,0
13201524,"MO15RAS***1","Marvel",204,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",76.5,2.7,1,"No","Non",76.5,2.7,0,0
13201535,"LBNC15221*","LG",364,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",416,14.7,7,"No","Non",284,10,132,4.7
13201536,"LFCS25663*","LG",452,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",713.7,25.2,12,"No","Non",487.1,17.2,226.6,8
13214532,"LFX28968*","LG",534,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",756.7,26.8,13,"Yes","Oui",505.6,17.9,251.1,8.9
13232951,"DFF091A1WDB","Danby",319,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",258,9.1,4,"No","Non",194,6.85,64,2.26
13232952,"DFF110A1BSSDD","Danby Designer",337,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",312,11,5,"No","Non",236,8.33,76.1,2.69
13232953,"DFF110A1WDB1","Danby",337,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",312,11,5,"No","Non",236,8.33,76.1,2.69
13232954,"DFF110A1WDBL1","Danby",337,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",312,11,5,"No","Non",236,8.33,76.1,2.69
13232958,"RF24J9960**","Samsung",545,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",682.435,24.1,11,"Yes","Oui",402.099,14.2,280.336,9.9
13232959,"RQ33J7100**","Samsung",282,"Refrigerator","Réfrigérateur","Automatic","Automatique","No freezer","Sans congélateur",325.643,11.5,5,"No","Non",325.643,11.5,0,0
13232960,"RF28HD*DP**","Samsung",500,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",787.208,27.8,13,"Yes","Oui",535.188,18.9,252.02,8.9
13232961,"RS25J500D**","Samsung",502,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",713.017,25.18,12,"Yes","Oui",445.14,15.72,267.877,9.46
13232963,"HS-57LB","Midea",207,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",44,1.6,0,"No","Non",44,1.6,0,0
13232967,"WU4500","Liebherr",235,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",110,3.9,1,"-","-",110,3.9,0,0
13232968,"WUGB3400","Liebherr",347,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",94,3.3,1,"-","-",94,3.3,0,0
13232969,"WU3400","Liebherr",347,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",94,3.3,1,"-","-",94,3.3,0,0
13232970,"RW404761","Gaggenau",347,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",94,3.3,1,"-","-",94,3.3,0,0
13347801,"B10CB80NV*","Bosch",294,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",292.229,10.32,4,"No","Non",218.889,7.73,73.341,2.59
13347802,"DAR044A6*","Danby",268,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",124,4.4,1,"No","Non",124.2,4.39,0,0
13347866,"RFS-25AEDA**","Daewoo",505,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",725.2,25.6,12,"Yes","Oui",504.4,17.81,220.8,7.8
13454992,"DCR023C1*","Danby",213,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",64,2.3,0,"No","Non",63.6,2.25,0,0
13454993,"FR725","Igloo",322,"Refrigerator","Réfrigérateur","Partial automatic","Cyclic","Inside","À l'intérieur",203.1,7.2,3,"No","Non",156.3,5.52,46.7,1.65
13454994,"RFR115-B*","RCA",208,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",46.8,1.7,0,"No","Non",46.8,1.65,0,0
13454995,"FR442-B","Igloo",228,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",123.6,4.4,1,"No","Non",123.6,4.36,0,0
13454996,"FR283I-B*","Igloo",215,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",73,2.6,1,"No","Non",73.1,2.58,0,0
13454997,"FR115I-B*","Igloo",208,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",46.3,1.6,0,"No","Non",46.3,1.64,0,0
13454998,"FR100I-B*","Igloo",208,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",46.8,1.7,0,"No","Non",46.8,1.65,0,0
13454999,"NS-CF17BK6","Insignia",208,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",46.8,1.7,0,"No","Non",46.8,1.65,0,0
13455000,"NS-CF17WH6","Insignia",208,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",46.8,1.7,0,"No","Non",46.8,1.65,0,0
13455001,"NS-CF26BK6","Insignia",215,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",73.1,2.6,1,"No","Non",73.1,2.58,0,0
13455002,"NS-CF26WH6","Insignia",215,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",73.1,2.6,1,"No","Non",73.1,2.58,0,0
13455003,"NS-CF31SS6","Insignia",321,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",83.5,3,1,"No","Non",58.3,2.06,25.2,0.89
13455004,"NS-CF43SS6","Insignia",294,"Refrigerator","Réfrigérateur","Partial automatic","Cyclic","Inside","À l'intérieur",121.1,4.3,1,"No","Non",85.5,3.02,35.6,1.26
13455159,"JS48NXFXDE**","Jenn-Air",647,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",827.98,29.24,14,"No","Non",530.65,18.74,297.32,10.5
13455160,"JS42NXFXDE**","Jenn-Air",595,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",724.62,25.59,12,"No","Non",464.96,16.42,259.66,9.17
13455161,"JS42PPDUDE**","Jenn-Air",586,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",708.48,25.02,12,"Yes","Oui",464.68,16.41,243.81,8.61
13455162,"JS42SSDUDE**","Jenn-Air",586,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",708.48,25.02,12,"Yes","Oui",464.68,16.41,243.81,8.61
13455163,"JS48PPDUDE**","Jenn-Air",632,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",835.91,29.52,14,"Yes","Oui",544.24,19.22,291.66,10.3
13455164,"JS48SSDUDE**","Jenn-Air",632,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",835.91,29.52,14,"Yes","Oui",544.24,19.22,291.66,10.3
13455165,"KRSF505*****","KitchenAid",568,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",703.38,24.84,12,"Yes","Oui",450.52,15.91,252.87,8.93
13455166,"7931***","Kenmore",397,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",528.67,18.67,9,"No","Non",366.42,12.94,162.25,5.73
13455167,"7934***","Kenmore",423,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",624.95,22.07,10,"No","Non",442.3,15.62,182.64,6.45
13770237,"HA12TG21S*","Haier",344,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",327,11.5,5,"No","Non",245,8.65,81.5,2.88
13770238,"FF1375W","Summit",344,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",327,11.5,5,"No","Non",245,8.65,81.5,2.88
13770239,"FF1376SS","Summit",344,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",327,11.5,5,"No","Non",245,8.65,81.5,2.88
13770240,"GFS28DMJ****","GE",602,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",784.4,27.7,13,"Yes","Oui",524.7,18.53,259.7,9.17
13770241,"GFS28DSJ****","GE",602,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",784.4,27.7,13,"Yes","Oui",524.7,18.53,259.7,9.17
13770242,"DKC052BSL2DB","Danby",300,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",146,5.2,2,"No","Non",146,5.2,0,0
13770243,"DKC5411*","Danby",307,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",153,5.4,2,"No","Non",153,5.4,0,0
13770244,"FFTR1619R*","Frigidaire",344,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",461.567,16.3,7,"No","Non",358.776,12.67,102.791,3.63
13770245,"FFTR16B2R*","Frigidaire",344,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",461.567,16.3,7,"No","Non",358.776,12.67,102.791,3.63
13967851,"KBBX104***","KitchenAid",213,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",260.85,9.21,4,"No","Non",199.45,7.04,61.4,2.17
13967852,"FAB28U*1","Smeg",250,"Refrigerator","Réfrigérateur","Manual","Non automatique","Inside","À l'intérieur",268,9.464,4,"No","Non",247,8.723,21,0.742
14082020,"648PRO***","Sub-Zero",696,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",854.88,30.19,14,"No","Non",522.72,18.46,332.15,11.73
14082111,"UPFXC2466*","LG",535,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",665.4,23.5,11,"Yes","Oui",441.7,15.6,223.7,7.9
14082123,"USF-54D","Yrsunda",342.62,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",154,5.4,2,"-","-",153.9,5.43,0,0
14082124,"USF-54D","Eurodib",342.62,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",154,5.4,2,"-","-",153.9,5.43,0,0
14082125,"WCF43S3SD","Avanti",342.62,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",154,5.4,2,"-","-",153.9,5.43,0,0
14082126,"SWC532LBIST","Summit",342.62,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",154,5.4,2,"-","-",153.9,5.43,0,0
14082445,"3.1SM5R","Snackmate",250,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62.09,2.193,24.71,0.873
14082446,"3.1MF4R","Microfridge",210,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62.09,2.193,24.71,0.873
14082474,"HA10TG21S*","Haier",291,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",278,9.8,4,"No","Non",209.2,7.39,68.6,2.42
14082475,"FF1075W","Summit",291,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",278,9.8,4,"No","Non",209.2,7.39,68.6,2.42
14082476,"FF1077SS","Summit",291,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",278,9.8,4,"No","Non",209.2,7.39,68.6,2.42
14082477,"FF1078B","Summit",291,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",278,9.8,4,"No","Non",209.2,7.39,68.6,2.42
14084499,"DBC93*","Danby Designer",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",93,3.3,1,"-","-",93,3.3,0,0
14084545,"FGEB28D7R*","Frigidaire",535,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",769.939,27.19,13,"Yes","Oui",523.298,18.48,246.641,8.71
14105528,"DKC5811*","Danby",311,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",163,5.76,2,"No","Non",163,5.76,0,0
14105558,"WRT348FME*0*","Whirlpool",329,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",516.49,18.24,8,"No","Non",372.08,13.14,144.41,5.1
14105560,"LSFXC2476*","LG",535,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",665.4,23.5,11,"Yes","Oui",441.7,15.6,223.7,7.9
14105575,"010275","Buzz",246,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",102.4,3.62,1,"No","Non",102.4,3.62,0,0
14105580,"C978-95502(+)","Kenmore",207,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",44,1.6,0,"No","Non",44,1.6,0,0
14105581,"C978-95500(+)","Kenmore",207,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",44,1.6,0,"No","Non",44,1.6,0,0
14105582,"C978-95512(+)","Kenmore",213,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",67,2.4,0,"No","Non",67,2.4,0,0
14105585,"C978-95542(+)","Kenmore",232,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",124,4.4,1,"No","Non",124,4.4,0,0
14105586,"C978-95550(+)","Kenmore",232,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",124,4.4,1,"No","Non",124,4.4,0,0
14105587,"C978-95563(+)","Kenmore",275,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",66,2.3,0,"-","-",66,2.3,0,0
14106073,"LFXS24626*","LG",508,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",682,24.1,11,"Yes","Oui",464.1,16.4,217.9,7.7
14107135,"RS-06DR1SA","Hisense",207,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",44,1.7,0,"No","Non",44,1.7,0,0
14107136,"RS-11DR1SA","Hisense",217,"Compact refrigerator","Réfrigérateur compact","Manual","Non automatique","No freezer","Sans congélateur",81,2.9,1,"No","Non",81,2.9,0,0
14107160,"DPF073C1WDB","Danby",343,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",206,7.27,3,"No","Non",162,5.72,44,1.55
14107161,"DPF073C1BSLDD","Danby Designer",343,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",206,7.27,3,"No","Non",162,5.72,44,1.55
14107284,"HRF24E3APS","Haier",681,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",667.9,23.59,11,"Yes","Oui",451.8,15.96,216.1,7.63
14398401,"3.1MF4*","Microfridge with Safe Plug",210,"Compact refrigerator","Réfrigérateur compact","Partial automatic","Cyclic","Inside","À l'intérieur",87,3.1,1,"No","Non",62.09,2.193,24.71,0.873
14398450,"LSXS26466*","LG",498,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",738.7,26.1,12,"Yes","Oui",478.1,16.9,260.6,9.2
14398451,"LSXS26386*","LG",498,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",738.7,26.1,12,"Yes","Oui",478.1,16.9,260.6,9.2
14398452,"LSXS26366*","LG",554,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",738.7,26.1,12,"Yes","Oui",478.1,16.9,260.6,9.2
14398453,"5183#","Kenmore",554,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",738.7,26.1,12,"Yes","Oui",478.1,16.9,260.6,9.2
14398454,"LSXS26326*","LG",554,"Refrigerator","Réfrigérateur","Automatic","Automatique","Side","Latéral",742.6,26.2,12,"Yes","Oui",482,17,260.6,9.2
14419380,"LPXS30876*","LG",577,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",843.9,29.8,14,"Yes","Oui",475.8,16.8,368.1,13
14419381,"LFXS30786*","LG",592,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",838.2,29.6,14,"Yes","Oui",552.2,19.5,286,10.1
14419382,"7998#","Kenmore",562,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",843.8,29.8,14,"Yes","Oui",557.8,19.7,286,10.1
14419383,"7999#","Kenmore",507,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",671.1,23.7,11,"Yes","Oui",447.4,15.8,223.7,7.9
14419384,"WUR50X24EM","Whirlpool",310,"Compact refrigerator","Réfrigérateur compact","Automatic","Automatique","No freezer","Sans congélateur",160,5.66,2,"No","Non",160,5.66,0,0
14419458,"GBE10ESJ****","GE",327,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",296.4,10.5,5,"No","Non",206.4,7.29,90,3.18
14419466,"253.6050*.51","Kenmore",359,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",511.971,18.08,8,"No","Non",399.27,14.1,112.702,3.98
14419467,"253.7050*.51","Kenmore",359,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",511.971,18.08,8,"No","Non",399.27,14.1,112.702,3.98
14420310,"BRFD2230SS","Blomberg",395.093,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",530,18.7,9,"No","Non",377,13.3,153,5.4
14420311,"BFFD3622SS","Beko",395.093,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",530,18.7,9,"No","Non",377,13.3,153,5.4
14420312,"CB300U","Smeg",327.411,"Refrigerator","Réfrigérateur","Automatic","Automatique","Bottom","En bas",238,8.4,3,"No","Non",173,6.1,65,2.3
14422406,"CRDH2181N*","Crosley",393,"Refrigerator","Réfrigérateur","Automatic","Automatique","Top","En haut",630.7,22.27,10,"No","Non",440.1,15.54,190.6,6.73
14642351,"USF-66D","Yrsunda",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
14642352,"USF-66B","Yrsunda",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
14642353,"USF-66D","Eurodib",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
14642354,"USF-66B","Eurodib",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
14642355,"USF-66BSS","Eurodib",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
14642356,"SWBV3001","Summit",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
14642357,"SWC3000","Summit",368,"Celliers domestiques","Celliers domestiques","Automatic","Automatique","-","-",190,6.7,3,"-","-",190.1,6.71,0,0
